,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread,speed_of_fills
525,1612518952490122823,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:55:52,ABM,100.0,Side.ASK,1428.0,99874.0,,99874.0,False,False,False,False,0.0,,,,,4472062
532,1612518968594533685,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:56:08,ABM,100.0,Side.ASK,1436.0,99907.0,,99907.0,False,False,False,False,0.0,,,,,4472062
542,1612519083835028228,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,17.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,,4472062
545,1612519088877120480,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,57.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,,5046564314
547,1612519093643149676,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,26.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,,9812593510
554,1612519111197000517,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:31,ABM,24.0,Side.ASK,1502.0,99883.0,,99883.0,False,False,False,False,0.0,,,,,4472062
557,1612519115082573105,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:31,ABM,76.0,Side.ASK,1502.0,99883.0,,99883.0,False,False,False,False,0.0,,,,,3890044650
564,1612519158860922091,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:59:18,ABM,100.0,Side.ASK,1531.0,99874.0,,99874.0,False,False,False,False,0.0,,,,,4472062
167,1612518431512142922,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:11,ABM,98.0,Side.ASK,1208.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,3206354
181,1612518476328638981,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:56,ABM,100.0,Side.ASK,1232.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,,3206354
184,1612518477609781983,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:56,ABM,29.0,Side.ASK,1232.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,,1284349356
189,1612518486562364688,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:11,ABM,2.0,Side.ASK,1208.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,55053428120
196,1612518501834403805,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:48:21,ABM,100.0,Side.ASK,1247.0,99930.0,,99930.0,False,False,False,False,0.0,,,,,3206354
203,1612518549566174265,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:49:09,ABM,100.0,Side.ASK,1269.0,99966.0,,99966.0,False,False,False,False,0.0,,,,,3206354
210,1612518628042262077,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:28,ABM,31.0,Side.ASK,1290.0,99917.0,,99917.0,False,False,False,False,0.0,,,,,3206354
217,1612518656820469774,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,17.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,,3206354
220,0,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,100.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,,-1612518656817263420
222,1612518667375385750,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,24.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,,10558122330
224,1612518672537536537,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,59.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,,15720273117
234,1612518750358714868,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,100.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,,3206354
237,1612518755955470031,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,27.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,,5599961517
239,1612518761675308834,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,200.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,,11319800320
244,1612518771151968810,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,73.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,,20796460296
251,1612518781314953063,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:53:01,ABM,99.0,Side.ASK,1348.0,99872.0,,99872.0,False,False,False,False,0.0,,,,,3206354
254,1612518786481011709,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:53:01,ABM,1.0,Side.ASK,1348.0,99872.0,,99872.0,False,False,False,False,0.0,,,,,5169265000
276,1612518978916549620,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:56:18,ABM,81.0,Side.ASK,1443.0,99854.0,,99854.0,False,False,False,False,0.0,,,,,3206354
279,1612518978982425115,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:56:18,ABM,19.0,Side.ASK,1443.0,99854.0,,99854.0,False,False,False,False,0.0,,,,,69081849
286,1612519015842892951,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:56:55,ABM,100.0,Side.ASK,1467.0,99888.0,,99888.0,False,False,False,False,0.0,,,,,3206354
299,1612519061293986615,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:57:41,ABM,100.0,Side.ASK,1483.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,3206354
167,1612517650186764549,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:34:10,ABM,41.0,Side.ASK,711.0,99959.0,,99959.0,False,False,False,False,0.0,,,,,7400722
170,1612517654638926307,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:34:10,ABM,59.0,Side.ASK,711.0,99959.0,,99959.0,False,False,False,False,0.0,,,,,4459562480
183,1612517760011200887,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:00,ABM,97.0,Side.ASK,763.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,7400722
186,1612517762156675267,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:00,ABM,3.0,Side.ASK,763.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,2152875102
193,1612517793034247276,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:33,ABM,5.0,Side.ASK,782.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
196,0,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:33,ABM,95.0,Side.ASK,782.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,-1612517793026846554
203,1612517796027947746,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:36,ABM,96.0,Side.ASK,786.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
206,1612517798416014206,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:36:36,ABM,4.0,Side.ASK,786.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,2395467182
213,1612517846435770695,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:37:26,ABM,5.0,Side.ASK,829.0,99960.0,,99960.0,False,False,False,False,1190.0,,,,,7400722
216,1612517847974477417,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:37:26,ABM,100.0,Side.ASK,829.0,99960.0,,99960.0,False,False,False,False,1190.0,,,,,1546107444
218,1612517850453599449,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:37:26,ABM,23.0,Side.ASK,829.0,99960.0,,99960.0,False,False,False,False,1190.0,,,,,4025229476
225,1612517886436691252,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:06,ABM,29.0,Side.ASK,845.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
233,1612517887957718972,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:07,ABM,100.0,Side.ASK,847.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,7400722
235,1612517892500132458,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:06,ABM,41.0,Side.ASK,845.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6070841928
237,0,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:06,ABM,30.0,Side.ASK,845.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,-1612517886429290530
244,1612517919051889467,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:39,ABM,2.0,Side.ASK,869.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,7400722
247,1612517919166080680,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:39,ABM,9.0,Side.ASK,869.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,121591935
249,1612517919307256951,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:39,ABM,89.0,Side.ASK,869.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,262768206
256,1612517922831912163,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:38:42,ABM,69.0,Side.ASK,874.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,7400722
263,1612517972304948223,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:39:32,ABM,13.0,Side.ASK,902.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
266,1612518004363758871,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:39:32,ABM,5.0,Side.ASK,902.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,32066211370
273,1612518012129191514,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:12,ABM,76.0,Side.ASK,939.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,7400722
276,1612518026974238587,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:12,ABM,24.0,Side.ASK,939.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,14852447795
283,1612518029568341964,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:29,ABM,76.0,Side.ASK,957.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,7400722
286,1612518031007560486,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:29,ABM,24.0,Side.ASK,957.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,1446619244
293,1612518059615889568,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:59,ABM,100.0,Side.ASK,973.0,99939.0,,99939.0,False,False,False,False,1190.0,,,,,7400722
296,1612518101143299473,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:59,ABM,100.0,Side.ASK,973.0,99939.0,,99939.0,False,False,False,False,1190.0,,,,,41534810627
303,1612518103998278532,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:43,ABM,91.0,Side.ASK,1010.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
306,1612518110664821006,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:43,ABM,9.0,Side.ASK,1010.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6673943196
313,1612518114563820360,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:54,ABM,100.0,Side.ASK,1018.0,99935.0,,99935.0,False,False,False,False,1190.0,,,,,7400722
321,1612518116225969804,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:56,ABM,91.0,Side.ASK,1019.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,7400722
324,1612518116766568742,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:56,ABM,9.0,Side.ASK,1019.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,547999660
326,1612518146775131468,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:41:54,ABM,100.0,Side.ASK,1018.0,99935.0,,99935.0,False,False,False,False,1190.0,,,,,32218711830
328,1612518148225555090,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:59,ABM,100.0,Side.ASK,973.0,99939.0,,99939.0,False,False,False,False,1190.0,,,,,88617066244
330,1612518162154443188,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:40:59,ABM,100.0,Side.ASK,973.0,99939.0,,99939.0,False,False,False,False,1190.0,,,,,102545954342
337,1612518230146818351,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:43:50,ABM,100.0,Side.ASK,1111.0,99933.0,,99933.0,False,False,False,False,0.0,,,,,7400722
344,1612518279294932376,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:44:39,ABM,23.0,Side.ASK,1137.0,99930.0,,99930.0,False,False,False,False,0.0,,,,,7400722
351,1612518297483135491,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:44:57,ABM,20.0,Side.ASK,1152.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,7400722
354,1612518297775763600,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:44:57,ABM,4.0,Side.ASK,1152.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,300028831
361,1612518300212756475,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:45:00,ABM,49.0,Side.ASK,1156.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,7400722
364,1612518304724060312,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:45:00,ABM,51.0,Side.ASK,1156.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,4518704559
366,1612518304724060362,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:44:57,ABM,76.0,Side.ASK,1152.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,7248325593
376,1612518316880974925,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:45:16,ABM,100.0,Side.ASK,1164.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,7400722
386,1612518338227318279,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:45:38,ABM,26.0,Side.ASK,1180.0,99904.0,,99904.0,False,False,False,False,0.0,,,,,7400722
402,1612518433251232308,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:47:13,ABM,100.0,Side.ASK,1210.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,7400722
409,1612518433412912779,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:47:13,ABM,100.0,Side.ASK,1211.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,7400722
419,1612518459527323676,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:47:39,ABM,59.0,Side.ASK,1228.0,99919.0,,99919.0,False,False,False,False,0.0,,,,,7400722
425,1612518478231084757,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:47:39,ABM,41.0,Side.ASK,1228.0,99919.0,,99919.0,False,False,False,False,0.0,,,,,18711161803
435,1612518504392279481,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:48:24,ABM,100.0,Side.ASK,1249.0,99910.0,,99910.0,False,False,False,False,0.0,,,,,7400722
437,1612518520657749458,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:37:26,ABM,67.0,Side.ASK,829.0,99960.0,,99960.0,False,False,False,False,1190.0,,,,,674229379485
439,0,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:37:26,ABM,5.0,Side.ASK,829.0,99960.0,,99960.0,False,False,False,False,1190.0,,,,,-1612517846428369973
449,1612518599236919914,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:49:59,ABM,77.0,Side.ASK,1277.0,99932.0,,99932.0,False,False,False,False,0.0,,,,,7400722
462,1612518733407927376,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:52:13,ABM,100.0,Side.ASK,1325.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,7400722
469,1612518815250637334,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:53:35,ABM,59.0,Side.ASK,1364.0,99909.0,,99909.0,False,False,False,False,0.0,,,,,7400722
472,1612518819362199589,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:53:35,ABM,41.0,Side.ASK,1364.0,99909.0,,99909.0,False,False,False,False,0.0,,,,,4118962977
482,1612518845773062401,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:54:05,ABM,160.0,Side.ASK,1375.0,99920.0,,99920.0,False,False,False,False,1190.0,,,,,7400722
485,0,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:54:05,ABM,40.0,Side.ASK,1375.0,99920.0,,99920.0,False,False,False,False,1190.0,,,,,-1612518845765661679
498,1612518925952413674,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:55:25,ABM,9.0,Side.ASK,1416.0,99915.0,,99915.0,False,False,False,False,0.0,,,,,7400722
501,1612518938559929455,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:55:25,ABM,91.0,Side.ASK,1416.0,99915.0,,99915.0,False,False,False,False,0.0,,,,,12614916503
508,1612518940115797672,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:55:40,ABM,91.0,Side.ASK,1424.0,99937.0,,99937.0,False,False,False,False,0.0,,,,,7400722
516,1612518940929128154,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:55:40,ABM,100.0,Side.ASK,1426.0,99933.0,,99933.0,False,False,False,False,0.0,,,,,7400722
521,1612518954119934269,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:55:40,ABM,9.0,Side.ASK,1424.0,99937.0,,99937.0,False,False,False,False,0.0,,,,,14011537319
528,1612518975260338400,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:56:15,ABM,100.0,Side.ASK,1438.0,99875.0,,99875.0,False,False,False,False,0.0,,,,,7400722
544,1612519149620043455,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:59:09,ABM,68.0,Side.ASK,1524.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,7400722
547,0,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:59:09,ABM,32.0,Side.ASK,1524.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,-1612519149612642733
557,1612519199310374767,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 09:59:59,ABM,90.0,Side.ASK,1558.0,99882.0,,99882.0,False,False,False,False,0.0,,,,,7400722
170,1612517542668468430,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:32:22,ABM,22.0,Side.ASK,665.0,99945.0,,99945.0,False,False,False,False,0.0,,,,,6392878
177,1612517557029524768,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:32:37,ABM,8.0,Side.ASK,669.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,6392878
180,1612517560303967541,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:32:37,ABM,92.0,Side.ASK,669.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,3280835651
190,1612517589797383422,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:33:09,ABM,100.0,Side.ASK,686.0,99952.0,,99952.0,False,False,False,False,0.0,,,,,6392878
197,1612517634457527673,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:33:54,ABM,93.0,Side.ASK,698.0,99952.0,,99952.0,False,False,False,False,0.0,,,,,6392878
200,1612517636988187627,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:33:54,ABM,7.0,Side.ASK,698.0,99952.0,,99952.0,False,False,False,False,0.0,,,,,2537052832
216,1612517722572361792,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:35:22,ABM,100.0,Side.ASK,734.0,99919.0,,99919.0,False,False,False,False,0.0,,,,,6392878
223,1612517779641566131,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:36:19,ABM,11.0,Side.ASK,774.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,6392878
230,1612517787965111312,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:36:27,ABM,5.0,Side.ASK,778.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6392878
233,1612517788257903965,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:36:27,ABM,95.0,Side.ASK,778.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,299185531
240,1612517810831167501,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:36:50,ABM,86.0,Side.ASK,800.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,6392878
243,1612517811737855786,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:36:50,ABM,14.0,Side.ASK,800.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,913081163
250,1612517956875840765,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:39:16,ABM,32.0,Side.ASK,897.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,6392878
253,1612517963477034259,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:39:16,ABM,68.0,Side.ASK,897.0,99926.0,,99926.0,False,False,False,False,0.0,,,,,6607586372
260,1612518032406099632,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:40:32,ABM,21.0,Side.ASK,960.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6392878
263,1612518042872821018,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:40:32,ABM,11.0,Side.ASK,960.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,10473114264
270,1612518074657224704,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:14,ABM,35.0,Side.ASK,985.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,,6392878
273,1612518077753062073,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:14,ABM,100.0,Side.ASK,985.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,,3102230247
275,1612518077858054232,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:14,ABM,65.0,Side.ASK,985.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,,3207222406
282,1612518094504369695,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:34,ABM,91.0,Side.ASK,998.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6392878
285,1612518096898910282,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:34,ABM,9.0,Side.ASK,998.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,2400933465
292,1612518100932945710,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:40,ABM,100.0,Side.ASK,1005.0,99938.0,,99938.0,False,False,False,False,0.0,,,,,6392878
299,1612518109348564399,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:49,ABM,1.0,Side.ASK,1012.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,6392878
301,1612518109348564449,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:49,ABM,99.0,Side.ASK,1012.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,6392928
308,1612518116322337572,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:56,ABM,1.0,Side.ASK,1020.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,6392878
310,1612518116322337622,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:41:56,ABM,99.0,Side.ASK,1020.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,6392928
317,1612518125155710060,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:42:05,ABM,1.0,Side.ASK,1029.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,6392878
320,0,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:42:05,ABM,99.0,Side.ASK,1029.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,-1612518125149317182
327,1612518261101840066,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:44:21,ABM,69.0,Side.ASK,1125.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,6392878
330,1612518274495561042,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:44:21,ABM,31.0,Side.ASK,1125.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,13400113854
337,1612518290661255165,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:44:50,ABM,38.0,Side.ASK,1145.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,6392878
345,1612518294101432216,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:44:54,ABM,100.0,Side.ASK,1150.0,99929.0,,99929.0,False,False,False,False,0.0,,,,,6392878
347,1612518305193929477,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:44:50,ABM,62.0,Side.ASK,1145.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,14539067190
354,1612518330227521119,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:45:30,ABM,100.0,Side.ASK,1174.0,99911.0,,99911.0,False,False,False,False,1190.0,,,,,6392878
357,1612518351832436348,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:45:30,ABM,83.0,Side.ASK,1174.0,99911.0,,99911.0,False,False,False,False,1190.0,,,,,21611308107
359,1612518357285778854,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:45:30,ABM,18.0,Side.ASK,1174.0,99911.0,,99911.0,False,False,False,False,1190.0,,,,,27064650613
361,1612518364420087753,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:45:30,ABM,99.0,Side.ASK,1174.0,99911.0,,99911.0,False,False,False,False,1190.0,,,,,34198959512
374,1612518460968435157,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:47:40,ABM,100.0,Side.ASK,1229.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,6392878
377,1612518472077653572,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:47:40,ABM,100.0,Side.ASK,1229.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,11115611293
379,1612518477611375245,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:47:40,ABM,71.0,Side.ASK,1229.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,16649332966
381,1612518478230580835,ORDER_EXECUTED,,1114,MomentumAgent,,2021-02-05 09:47:40,ABM,11.0,Side.ASK,1229.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,17268538556
